message,severity,attributes,tags,timestamp
"  File ""<frozen importlib._bootstrap_external>"", line 940, in exec_module",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:19.364537641Z
"  File ""<frozen importlib._bootstrap>"", line 241, in _call_with_frames_removed",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:19.364542061Z
"  File ""/app/api/index.py"", line 7, in <module>",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:19.364545151Z
    from api.engines.news_engine import NewsEngine,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:19.364547751Z
"  File ""/app/api/engines/news_engine.py"", line 1, in <module>",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:19.364550241Z
    import httpx,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:19.364552921Z
ModuleNotFoundError: No module named 'httpx',error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:19.364555171Z
Traceback (most recent call last):,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.383944990Z
"  File ""/app/.venv/bin/uvicorn"", line 8, in <module>",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.383949719Z
    sys.exit(main()),error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.383953729Z
             ^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.383957729Z
"  File ""/app/.venv/lib/python3.11/site-packages/click/core.py"", line 1569, in __call__",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.383961529Z
"    return self.main(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.383965609Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.383970829Z
"  File ""/app/.venv/lib/python3.11/site-packages/click/core.py"", line 1490, in main",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.383974769Z
    rv = self.invoke(ctx),error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.383978689Z
         ^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.383982569Z
"  File ""/app/.venv/lib/python3.11/site-packages/click/core.py"", line 1353, in invoke",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.383986959Z
"    return ctx.invoke(self.callback, **ctx.params)",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.383990909Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.383994829Z
"  File ""/app/.venv/lib/python3.11/site-packages/click/core.py"", line 907, in invoke",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.383998839Z
"    return callback(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.384002249Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.384006108Z
"  File ""/app/.venv/lib/python3.11/site-packages/uvicorn/main.py"", line 440, in main",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.384010058Z
    run(,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.384973551Z
"  File ""/app/.venv/lib/python3.11/site-packages/uvicorn/main.py"", line 609, in run",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.384978251Z
    config.load_app(),error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.384981131Z
"  File ""/app/.venv/lib/python3.11/site-packages/uvicorn/config.py"", line 428, in load_app",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.384984621Z
    return import_from_string(self.app),error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.384987771Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.384991281Z
"  File ""/app/.venv/lib/python3.11/site-packages/uvicorn/importer.py"", line 22, in import_from_string",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.384994621Z
    raise exc from None,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.384997761Z
"  File ""/app/.venv/lib/python3.11/site-packages/uvicorn/importer.py"", line 19, in import_from_string",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.385000781Z
    module = importlib.import_module(module_str),error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.385004041Z
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.385007131Z
"  File ""/mise/installs/python/3.11.9/lib/python3.11/importlib/__init__.py"", line 126, in import_module",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.385010471Z
"    return _bootstrap._gcd_import(name[level:], package, level)",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.385013801Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.385017721Z
"  File ""<frozen importlib._bootstrap>"", line 1204, in _gcd_import",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.385200627Z
"  File ""<frozen importlib._bootstrap>"", line 1176, in _find_and_load",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.385207387Z
"  File ""<frozen importlib._bootstrap>"", line 1147, in _find_and_load_unlocked",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.385211297Z
"  File ""<frozen importlib._bootstrap>"", line 690, in _load_unlocked",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.385214897Z
"  File ""<frozen importlib._bootstrap_external>"", line 940, in exec_module",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.385218937Z
"  File ""<frozen importlib._bootstrap>"", line 241, in _call_with_frames_removed",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.385222917Z
"  File ""/app/api/index.py"", line 7, in <module>",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.385227247Z
    from api.engines.news_engine import NewsEngine,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.385230867Z
"  File ""/app/api/engines/news_engine.py"", line 1, in <module>",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.385234406Z
    import httpx,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.385237916Z
ModuleNotFoundError: No module named 'httpx',error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:21.385240996Z
"  File ""/app/.venv/lib/python3.11/site-packages/click/core.py"", line 1569, in __call__",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:23.760066423Z
"    return self.main(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:23.760075952Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:23.760080902Z
Traceback (most recent call last):,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:23.760082872Z
"  File ""/app/.venv/lib/python3.11/site-packages/click/core.py"", line 1490, in main",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:23.760085152Z
"  File ""/app/.venv/bin/uvicorn"", line 8, in <module>",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:23.760087112Z
    rv = self.invoke(ctx),error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:23.760088852Z
         ^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:23.760092602Z
    sys.exit(main()),error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:23.760092902Z
"  File ""/app/.venv/lib/python3.11/site-packages/click/core.py"", line 1353, in invoke",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:23.760096172Z
             ^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:23.760097332Z
"    return ctx.invoke(self.callback, **ctx.params)",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:23.760100922Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:23.760104662Z
